#time, AccY[]
448.784,2.48632
448.805,2.51069
448.826,2.48743
448.844,2.46847
448.864,2.43737
448.885,2.53962
448.905,2.45932
448.924,2.4289
448.944,2.46921
448.964,2.53829
448.985,2.41628
449.004,2.37283
449.026,2.47073
449.044,2.52391
449.064,2.38857
449.085,2.41542
449.105,2.43822
449.125,2.4759
449.144,2.40124
449.164,2.44665
449.185,2.46682
449.205,2.46747
449.226,2.44528
449.245,2.4095
449.264,2.60329
449.285,2.49987
449.305,2.39987
449.325,2.45348
449.344,2.40783
449.364,2.46658
449.385,2.48486
449.405,2.51274
449.426,2.50317
449.445,2.42611
449.464,2.39522
449.485,2.47586
449.505,2.51754
449.524,2.50035
449.544,2.47218
449.564,2.51619
449.584,2.42574
449.605,2.4213
449.626,2.4845
449.645,2.4362
449.664,2.48684
449.684,2.49414
449.705,2.44373
449.724,2.44732
449.744,2.4275
449.764,2.46125
449.785,2.51604
449.805,2.44824
449.826,2.39983
449.845,2.39333
449.864,2.45481
449.884,2.48044
449.905,2.41417
449.924,2.42307
449.944,2.45475
449.964,2.49012
449.985,2.50834
450.005,2.4286
450.026,2.54911
450.045,2.45644
450.064,2.42664
450.085,2.4318
450.105,2.45033
450.125,2.41013
450.145,2.46836
450.164,2.51627
450.184,2.41785
450.205,2.54472
450.226,2.42889
450.245,2.44612
450.264,2.49175
450.285,2.39429
450.305,2.46262
450.324,2.49282
450.344,2.3963
450.364,2.45297
450.384,2.39364
450.405,2.44261
450.426,2.47928
450.444,2.47472
450.464,2.45902
450.485,2.45562
450.505,2.4564
450.524,2.43428
450.544,2.48756
450.564,2.47422
450.585,2.44386
450.605,2.39627
450.627,2.4733
450.644,2.47274
450.664,2.43181
450.685,2.51983
450.705,2.49628
450.724,2.41141
450.744,2.44026
450.764,2.49409
450.785,2.47728
450.805,2.44102
450.826,2.44162
450.844,2.46978
450.864,2.44941
450.884,2.44937
450.905,2.4312
450.924,2.39218
450.944,2.4059
450.964,2.58679
450.984,2.48998
451.005,2.41839
451.026,2.45123
451.044,2.36407
451.064,2.52953
451.084,2.47197
451.105,2.4898
451.124,2.43319
451.144,2.48109
451.164,2.49999
451.185,2.47761
451.205,2.51499
451.226,2.38043
451.244,2.439
451.265,2.47124
451.285,2.4902
451.305,2.43915
451.324,2.43108
451.344,2.4551
451.364,2.53417
451.385,2.50662
451.405,2.44753
451.426,2.45569
451.444,2.43008
451.464,2.46028
451.485,2.43471
451.505,2.42228
451.524,2.5055
451.544,2.4989
451.564,2.46914
451.585,2.4074
451.605,2.40588
451.626,2.41406
451.644,2.45354
451.664,2.42844
451.685,2.51239
451.705,2.48467
451.724,2.54122
451.744,2.59664
451.764,2.50775
451.785,2.43538
451.805,2.44899
451.826,2.49987
451.844,2.40504
451.864,2.43721
451.885,2.48757
451.905,2.49449
451.924,2.4465
451.944,2.45212
451.964,2.43348
451.985,2.5045
452.005,2.51873
452.026,2.40731
452.044,2.42174
452.064,2.42353
452.085,2.48819
452.105,2.3998
452.124,2.4308
452.144,2.4617
452.164,2.46076
452.185,2.41945
452.205,2.39805
452.226,2.49876
452.244,2.48244
452.264,2.44985
452.285,2.40326
452.305,2.38968
452.324,2.42171
452.344,2.50661
452.364,2.40595
452.384,2.46735
452.405,2.4804
452.426,2.43185
452.444,2.47609
452.464,2.43008
452.484,2.46132
452.505,2.51277
452.524,2.45324
452.544,2.45648
452.564,2.44648
452.585,2.46963
452.605,2.49189
452.626,2.4532
452.644,2.45947
452.664,2.466
452.685,2.51063
452.705,2.43698
452.724,2.41606
452.744,2.43006
452.764,2.45388
452.785,2.35382
452.805,2.35971
452.826,2.49572
452.844,2.4205
452.864,2.43393
452.885,2.37477
452.905,2.46719
452.924,2.43269
452.944,2.48043
452.964,2.47574
452.985,2.42378
453.005,2.53613
453.026,2.46134
453.044,2.49516
453.064,2.46658
453.085,2.41523
453.105,2.45345
453.124,2.49605
453.144,2.4086
453.164,2.49367
453.184,2.50083
453.205,2.5123
453.226,2.46158
453.244,2.40878
453.264,2.40277
453.285,2.47488
453.305,2.45191
453.325,2.42217
453.344,2.42341
453.364,2.45075
453.385,2.46477
453.405,2.46617
453.426,2.41991
453.444,2.49585
453.464,2.4868
453.485,2.51184
453.505,2.4207
453.525,2.47539
453.544,2.44262
453.564,2.49869
453.585,2.45005
453.605,2.42943
453.626,2.42764
453.644,2.41431
453.664,2.43837
453.684,2.44816
453.705,2.38059
453.724,2.4381
453.744,2.53358
453.764,2.43644
453.784,2.41305
453.804,2.50908
453.826,2.45628
453.844,2.41863
453.864,2.47149
453.885,2.50193
453.905,2.40844
453.925,2.52193
453.944,2.45756
453.964,2.44182
453.985,2.47286
454.004,2.39453
454.026,2.52703
454.045,2.53835
454.064,2.41129
454.085,2.46985
454.105,2.46539
454.125,2.51579
454.144,2.53198
454.164,2.4411
454.185,2.50849
454.205,2.51572
454.226,2.46326
454.245,2.45293
454.264,2.49268
454.285,2.44039
454.305,2.46953
454.325,2.4506
454.344,2.42317
454.364,2.39677
454.385,2.49393
454.405,2.50522
454.426,2.52019
454.445,2.39801
454.464,2.44523
454.484,2.42909
454.504,2.44699
454.524,2.48163
454.544,2.42952
454.564,2.42879
454.584,2.35301
454.605,2.39596
454.626,2.48999
454.645,2.47061
454.664,2.4905
454.684,2.50726
454.705,2.50199
454.724,2.46994
454.744,2.40113
454.764,2.42075
454.785,2.47349
454.805,2.50111
454.826,2.47971
454.845,2.47462
454.864,2.45291
454.885,2.4001
454.905,2.40275
454.924,2.4405
454.944,2.47689
454.964,2.48741
454.985,2.44232
455.005,2.49001
455.026,2.54271
455.044,2.49193
455.064,2.41063
455.084,2.44678
455.105,2.45388
455.124,2.49118
455.144,2.43956
455.164,2.33131
455.185,2.41054
455.205,2.42898
455.226,2.47211
455.245,2.46959
455.264,2.39974
455.284,2.43456
455.305,2.46908
455.324,2.52082
455.344,2.47817
455.364,2.39053
455.384,2.47265
455.405,2.52342
455.426,2.4169
455.444,2.50805
455.464,2.52654
455.485,2.45129
455.505,2.4226
455.524,2.44561
455.544,2.45382
455.564,2.46626
455.585,2.3954
455.604,2.46022
455.626,2.50617
455.645,2.45969
455.664,2.44878
455.685,2.45541
455.705,2.49304
455.724,2.46167
455.744,2.4832
455.764,2.46336
455.784,2.46359
455.805,2.44115
455.826,2.44577
455.844,2.4957
455.864,2.57001
455.884,2.49012
455.905,2.46622
455.924,2.4605
455.944,2.43332
455.964,2.53659
455.985,2.4604
456.004,2.48145
456.026,2.50388
456.044,2.43524
456.064,2.51396
456.085,2.44076
456.105,2.52309
456.124,2.49987
456.144,2.43463
456.165,2.48152
456.185,2.39788
456.205,2.48236
456.226,2.44118
456.244,2.44259
456.264,2.48077
456.285,2.48333
456.305,2.47361
456.324,2.43214
456.344,2.42973
456.364,2.49049
456.385,2.48305
456.405,2.48433
456.426,2.4674
456.444,2.45793
456.464,2.50207
456.485,2.45005
456.505,2.44311
456.524,2.44976
456.544,2.47219
456.564,2.47782
456.585,2.55343
456.605,2.47139
456.626,2.39038
456.644,2.4403
456.664,2.5039
456.685,2.49987
456.705,2.45598
456.724,2.44961
456.744,2.46243
456.764,2.46688
456.785,2.44669
456.805,2.53952
456.826,2.47981
456.845,2.46611
456.864,2.48765
456.885,2.44497
456.905,2.41484
456.924,2.42823
456.944,2.51167
456.964,2.5184
456.985,2.52054
457.005,2.45578
457.026,2.41643
457.045,2.35836
457.064,2.40549
457.084,2.45451
457.105,2.4281
457.124,2.38943
457.144,2.4385
457.164,2.45301
457.185,2.446
457.205,2.41977
457.226,2.40105
457.244,2.49916
457.264,2.43682
457.285,2.40522
457.305,2.47265
457.324,2.50633
457.344,2.4821
457.364,2.42639
457.384,2.43593
457.405,2.48926
457.426,2.4734
457.444,2.4534
457.464,2.4659
457.484,2.5092
457.505,2.43859
457.524,2.43885
457.544,2.49024
457.564,2.48737
457.585,2.43207
457.605,2.52257
457.626,2.42643
457.645,2.5044
457.664,2.4804
457.685,2.45191
457.705,2.45055
457.724,2.52672
457.744,2.49039
457.764,2.48039
457.784,2.45771
457.805,2.47964
457.826,2.39189
457.845,2.52029
457.864,2.48268
457.884,2.51175
457.905,2.41523
457.924,2.44061
457.944,2.47127
457.964,2.45518
457.985,2.425
458.005,2.49951
458.026,2.42301
458.044,2.49599
458.065,2.46187
458.084,2.51066
458.105,2.49262
458.125,2.42432
458.144,2.44378
458.164,2.48012
458.184,2.51153
458.205,2.48553
458.226,2.46227
458.244,2.47333
458.264,2.49982
458.285,2.45279
458.305,2.48706
458.325,2.50412
458.344,2.44411
458.364,2.51268
458.385,2.45842
458.405,2.39375
458.426,2.50138
458.444,2.48719
458.465,2.50698
458.484,2.53379
458.505,2.47239
458.524,2.4456
458.544,2.49559
458.564,2.46299
458.585,2.47991
458.605,2.51021
458.626,2.52162
458.644,2.50462
458.665,2.51599
458.685,2.47903
458.705,2.50048
458.725,2.44104
458.744,2.45662
458.764,2.41575
458.785,2.42207
458.805,2.4609
458.826,2.39728
458.844,2.45048
458.865,2.45549
458.884,2.4867
458.905,2.52789
458.925,2.50495
458.944,2.48669
458.964,2.4697
458.985,2.51358
459.005,2.47724
459.026,2.44311
459.044,2.45716
459.065,2.45101
459.085,2.443
459.105,2.5284
459.124,2.50752
459.144,2.51302
459.164,2.44578
459.184,2.42426
459.205,2.46285
459.226,2.53305
459.244,2.45902
459.265,2.46004
459.285,2.48483
459.305,2.48466
459.324,2.48789
459.344,2.43447
459.364,2.48787
459.385,2.39838
459.405,2.48671
459.426,2.4977
459.444,2.50102
459.465,2.34429
459.485,2.4375
459.505,2.4715
459.524,2.50784
459.544,2.46314
459.564,2.44879
459.584,2.49357
459.605,2.45877
459.626,2.48619
459.644,2.48509
459.664,2.45204
459.685,2.50644
459.705,2.52029
459.724,2.48038
459.744,2.43273
459.764,2.41779
459.784,2.41912
459.805,2.41137
459.826,2.43103
459.844,2.46388
459.864,2.42425
459.885,2.39795
459.905,2.52951
459.924,2.43322
459.944,2.42255
459.964,2.41843
459.985,2.44478
460.005,2.50876
460.026,2.47426
460.044,2.49628
460.064,2.43022
460.085,2.48523
460.105,2.51507
460.124,2.44657
460.144,2.46566
460.164,2.53478
460.185,2.45128
460.205,2.39884
460.226,2.48431
460.244,2.49431
460.265,2.45181
460.285,2.482
460.305,2.52126
460.324,2.53458
460.344,2.49086
460.364,2.47033
460.385,2.43319
460.405,2.43505
460.426,2.44758
460.444,2.4835
460.464,2.4772
460.485,2.49061
460.505,2.44654
460.524,2.52735
460.544,2.53648
460.564,2.50954
460.584,2.42645
460.605,2.40825
460.626,2.4687
460.644,2.44767
460.664,2.36957
460.685,2.44033
460.705,2.40091
460.724,2.50628
460.744,2.49143
460.764,2.47533
460.785,2.42969
460.805,2.50783
460.826,2.47789
460.844,2.42068
460.865,2.41922
460.885,2.42421
460.905,2.42924
460.924,2.46353
460.944,2.46007
460.964,2.51657
460.984,2.45279
461.005,2.4568
461.026,2.45324
461.044,2.51791
461.065,2.49579
461.085,2.58143
461.105,2.53754
461.124,2.43202
461.144,2.45211
461.164,2.43855
461.185,2.42267
461.205,2.49349
461.226,2.43771
461.244,2.53947
461.264,2.46245
461.285,2.50732
461.305,2.47814
461.324,2.39051
461.344,2.39044
461.364,2.41957
461.385,2.43534
461.405,2.4692
461.426,2.44498
461.444,2.49864
461.464,2.45436
461.485,2.48931
461.505,2.52763
461.524,2.47879
461.544,2.42503
461.564,2.42459
461.585,2.47473
461.605,2.40677
461.626,2.44495
461.644,2.494
461.664,2.4765
461.685,2.44306
461.705,2.46066
461.724,2.44925
461.744,2.50474
461.764,2.46537
461.785,2.47821
461.805,2.48185
461.826,2.45632
461.844,2.3747
461.864,2.48771
461.885,2.48672
461.905,2.43971
461.924,2.44666
461.944,2.44341
461.964,2.41407
461.985,2.48182
462.004,2.48913
462.026,2.48794
462.044,2.45881
462.064,2.50818
462.085,2.37356
462.105,2.42975
462.125,2.52777
462.144,2.45799
462.164,2.4309
462.185,2.40954
462.205,2.46299
462.226,2.4079
462.244,2.42356
462.264,2.50626
462.285,2.43668
462.305,2.49404
462.325,2.45106
462.344,2.45114
462.364,2.45178
462.384,2.4088
462.405,2.46436
462.426,2.50951
462.444,2.44509
462.464,2.4743
462.485,2.39931
462.505,2.39416
462.524,2.45523
462.544,2.45957
462.564,2.46007
462.584,2.40076
462.605,2.42541
462.626,2.45317
462.644,2.38638
462.664,2.40368
462.685,2.41634
462.705,2.41052
462.724,2.43114
462.744,2.55129
462.764,2.43679
462.785,2.51957
462.805,2.55288
462.826,2.4413
462.844,2.49865
462.864,2.47276
462.885,2.49042
462.905,2.47318
462.924,2.37641
462.944,2.43395
462.964,2.4363
462.984,2.4776
463.005,2.50692
463.026,2.43866
463.044,2.49984
463.064,2.50131
463.084,2.38485
463.105,2.51315
463.125,2.4485
463.144,2.45916
463.164,2.51498
463.185,2.49509
463.205,2.40457
463.226,2.53081
463.244,2.47444
463.264,2.56154
463.285,2.51032
463.305,2.47121
463.325,2.47278
463.344,2.49738
463.364,2.49575
463.385,2.45219
463.405,2.51157
463.426,2.47912
463.444,2.47092
463.464,2.43683
463.485,2.46273
463.505,2.45217
463.525,2.45409
463.544,2.48407
463.564,2.43859
463.585,2.45141
463.605,2.4516
463.626,2.52058
463.644,2.54772
463.664,2.43759
463.685,2.42051
463.705,2.45412
463.725,2.45745
463.744,2.46406
463.764,2.41632
463.784,2.48241
463.805,2.4985
463.826,2.46274
463.844,2.44419
463.864,2.51416
463.885,2.37132
463.905,2.45143
463.925,2.54916
463.944,2.46144
463.964,2.43065
463.985,2.4434
464.005,2.37041
464.026,2.43336
464.044,2.46432
464.064,2.52622
464.085,2.44209
464.105,2.44857
464.125,2.40823
464.144,2.46413
464.164,2.43278
464.185,2.40743
464.205,2.47037
464.226,2.4367
464.244,2.48129
464.264,2.4906
464.285,2.39644
464.305,2.4849
464.325,2.45506
464.344,2.39075
464.364,2.44016
464.384,2.50377
464.405,2.47421
464.426,2.49145
464.444,2.44399
464.464,2.42845
464.485,2.43697
464.505,2.43928
464.524,2.44124
464.544,2.44398
464.564,2.42593
464.584,2.45124
464.604,2.45561
464.626,2.43616
464.644,2.42902
464.664,2.44065
464.685,2.4193
464.705,2.51297
464.724,2.48518
464.744,2.48709
464.764,2.48343
464.785,2.43469
464.805,2.47084
464.826,2.48865
464.844,2.44351
464.864,2.46235
464.885,2.42586
464.905,2.3327
464.924,2.42155
464.944,2.50875
464.964,2.41219
464.985,2.47504
465.005,2.50644
465.026,2.42277
465.044,2.45549
465.064,2.41698
465.085,2.44299
465.105,2.37839
465.125,2.46546
465.144,2.45046
465.164,2.44024
465.185,2.51934
465.204,2.48855
465.226,2.4216
465.244,2.46153
465.264,2.44139
465.285,2.44458
465.305,2.47197
465.324,2.38908
465.344,2.45598
465.364,2.45613
465.385,2.49001
465.404,2.5352
465.426,2.43477
465.444,2.46019
465.464,2.46453
465.485,2.44449
465.505,2.46677
465.524,2.41423
465.544,2.5825
465.564,2.52835
465.585,2.4754
465.605,2.42466
465.626,2.39195
465.644,2.4585
465.664,2.45959
465.684,2.43535
465.705,2.45311
465.724,2.45715
465.744,2.49909
465.764,2.45696
465.785,2.445
465.805,2.49738
465.826,2.36168
465.844,2.4426
465.864,2.48931
465.884,2.45075
465.905,2.44586
465.925,2.46708
465.944,2.39972
465.964,2.4332
465.984,2.48227
466.005,2.45152
466.026,2.41938
466.044,2.4948
466.064,2.49128
466.085,2.51916
466.105,2.49753
466.124,2.48112
466.144,2.45858
466.164,2.4906
466.185,2.52883
466.205,2.48385
466.226,2.46793
466.244,2.49118
466.264,2.50402
466.285,2.38165
466.305,2.4497
466.324,2.52726
466.344,2.46871
466.364,2.40954
466.385,2.45326
466.405,2.50479
466.426,2.50842
466.444,2.46913
466.464,2.50503
466.485,2.49353
466.505,2.49435
466.524,2.47262
466.545,2.46128
466.564,2.53136
466.585,2.46796
466.605,2.51819
466.626,2.44921
466.644,2.49814
466.664,2.46849
466.685,2.43626
466.705,2.44532
466.724,2.44615
466.744,2.45799
466.764,2.53137
466.785,2.46273
466.805,2.40932
466.826,2.43227
466.844,2.4344
466.864,2.47603
466.885,2.47623
466.905,2.46193
466.924,2.46967
466.944,2.49613
466.964,2.49674
466.985,2.5096
467.005,2.47013
467.026,2.39737
467.044,2.5022
467.064,2.45487
467.085,2.48997
467.105,2.39527
467.125,2.42659
467.144,2.39881
467.164,2.46992
467.185,2.47097
467.205,2.47378
467.226,2.44856
467.244,2.50317
467.264,2.4695
467.285,2.39548
467.305,2.47655
467.325,2.43048
467.344,2.4569
467.364,2.49766
467.384,2.44143
467.405,2.47825
467.426,2.55304
467.444,2.44717
467.464,2.4893
467.485,2.4799
467.505,2.45952
467.525,2.48416
467.544,2.50059
467.564,2.40712
467.585,2.42329
467.605,2.45118
467.626,2.48321
467.644,2.46005
467.664,2.4818
467.684,2.40674
467.705,2.45047
467.724,2.50265
467.744,2.45663
467.764,2.50695
467.784,2.43457
467.805,2.43663
467.826,2.50072
467.844,2.47703
467.864,2.49773
467.884,2.48819
467.905,2.46956
467.924,2.47659
467.944,2.50126
467.964,2.40129
467.984,2.44064
468.005,2.42546
468.026,2.48314
468.044,2.44658
468.064,2.497
468.084,2.53528
468.105,2.43565
468.124,2.43001
468.144,2.48147
468.164,2.46624
468.184,2.46547
468.205,2.53144
468.226,2.52028
468.244,2.4491
468.264,2.41791
468.285,2.4414
468.305,2.41322
468.324,2.37841
468.344,2.43221
468.364,2.41867
468.384,2.45475
468.405,2.45929
468.426,2.45751
468.444,2.44264
468.464,2.49241
468.485,2.41184
468.505,2.50677
468.525,2.48943
468.544,2.4902
468.564,2.46603
468.585,2.38315
468.605,2.4187
468.626,2.43689
468.644,2.51736
468.664,2.47874
468.685,2.4375
468.704,2.40584
468.725,2.44273
468.744,2.45652
468.764,2.40387
468.785,2.48195
468.805,2.48308
468.826,2.47734
468.844,2.4231
468.864,2.44083
468.885,2.46378
468.905,2.46432
468.925,2.42324
468.944,2.41038
468.964,2.52976
468.985,2.46093
469.005,2.37425
469.026,2.38997
469.044,2.47764
469.064,2.47658
469.085,2.47061
469.105,2.55977
469.125,2.36455
469.144,2.45334
469.164,2.42897
469.185,2.39059
469.205,2.48235
469.226,2.40531
469.244,2.53419
469.265,2.48924
469.285,2.44208
469.305,2.46247
469.324,2.40826
469.344,2.5346
469.364,2.45447
469.385,2.50116
469.405,2.49043
469.426,2.48681
469.444,2.56294
469.464,2.45086
469.485,2.47646
469.505,2.37945
469.524,2.41897
469.544,2.43372
469.564,2.42785
469.584,2.46265
469.605,2.40018
469.626,2.48443
469.644,2.43646
469.664,2.47913
469.685,2.46652
469.705,2.48877
469.724,2.44443
469.744,2.48772
469.764,2.44648
469.784,2.50677
469.805,2.46871
469.826,2.46523
469.844,2.44251
469.864,2.48454
469.885,2.46257
469.905,2.40408
469.924,2.44634
469.944,2.44171
469.964,2.41981
469.984,2.50002
470.005,2.43103
470.026,2.4376
470.044,2.42208
470.064,2.45624
470.085,2.4713
470.105,2.50684
470.124,2.4345
470.145,2.49561
470.164,2.43633
470.185,2.46761
470.205,2.47428
470.226,2.40764
470.244,2.47096
470.265,2.4323
470.285,2.45632
470.305,2.36879
470.324,2.44934
470.344,2.46869
470.364,2.35592
470.385,2.42733
470.405,2.47031
470.426,2.48833
470.444,2.51228
470.465,2.48313
470.485,2.4706
470.505,2.50917
470.524,2.53218
470.544,2.43801
470.564,2.50747
470.585,2.45184
470.605,2.48166
470.626,2.45058
470.644,2.42126
470.665,2.49626
470.685,2.487
470.705,2.42938
470.724,2.50567
470.744,2.48283
470.765,2.52161
470.784,2.46367
470.805,2.41373
470.826,2.40437
470.844,2.43816
470.865,2.52581
470.885,2.48228
470.905,2.46727
470.924,2.4951
470.944,2.47279
470.964,2.52863
470.985,2.45443
471.004,2.45727
471.026,2.46748
471.044,2.43186
471.065,2.42657
471.085,2.48988
471.105,2.4989
471.124,2.43089
471.144,2.49879
471.164,2.46491
471.184,2.46072
471.205,2.45987
471.226,2.48446
471.244,2.41859
471.264,2.50118
471.285,2.49917
471.305,2.53511
471.324,2.46082
471.344,2.42201
471.364,2.51499
471.385,2.47241
471.405,2.49812
471.426,2.49742
471.444,2.4873
471.464,2.4004
471.485,2.44437
471.505,2.51236
471.524,2.48556
471.544,2.4711
471.564,2.47064
471.585,2.43185
471.605,2.4736
471.626,2.46436
471.644,2.41333
471.664,2.44088
471.685,2.48308
471.705,2.51517
471.724,2.44568
471.744,2.45754
471.764,2.44801
471.785,2.53227
471.805,2.44641
471.826,2.4598
471.844,2.36504
471.864,2.45091
471.885,2.48224
471.905,2.41695
471.924,2.4408
471.944,2.42634
471.964,2.45169
471.985,2.4474
472.005,2.50285
472.026,2.44386
472.044,2.44649
472.064,2.48302
472.085,2.49215
472.105,2.4568
472.124,2.46076
472.144,2.44987
472.164,2.41508
472.185,2.43999
472.205,2.41422
472.226,2.46283
472.244,2.48989
472.265,2.42571
472.285,2.47147
472.305,2.54308
472.324,2.40602
472.344,2.43314
472.364,2.42669
472.384,2.34837
472.405,2.4852
472.426,2.47138
472.444,2.43079
472.464,2.49054
472.485,2.40602
472.505,2.40732
472.524,2.51497
472.544,2.46294
472.564,2.34901
472.585,2.46342
472.605,2.49527
472.626,2.45644
472.644,2.38792
472.664,2.35794
472.685,2.43134
472.705,2.44749
472.724,2.44068
472.744,2.45341
472.764,2.42263
472.784,2.45786
472.805,2.52793
472.826,2.40406
472.844,2.44974
472.865,2.45892
472.885,2.47145
472.905,2.46061
472.924,2.48354
472.944,2.56427
472.964,2.47544
472.985,2.44031
473.005,2.47071
473.026,2.46611
473.044,2.43965
473.064,2.4232
473.085,2.42325
473.105,2.47898
473.124,2.44115
473.144,2.48088
473.164,2.43706
473.184,2.48847
473.205,2.4607
473.226,2.35273
473.244,2.4464
473.264,2.4772
473.285,2.44773
473.305,2.45907
473.325,2.47092
473.344,2.49456
473.364,2.49672
473.385,2.4608
473.405,2.4303
473.426,2.48822
473.444,2.46474
473.464,2.51314
473.485,2.47707
473.505,2.50056
473.525,2.45395
473.544,2.44312
473.564,2.42267
473.585,2.43628
473.605,2.51512
473.626,2.44736
473.644,2.47914
473.664,2.47722
473.685,2.44821
473.705,2.40056
473.725,2.43834
473.744,2.45732
473.764,2.39624
473.784,2.44499
473.805,2.51297
473.826,2.42485
473.844,2.47526
473.864,2.46487
473.885,2.4519
473.904,2.42482
473.925,2.38695
473.944,2.42713
473.964,2.49751
473.985,2.41791
474.005,2.46938
474.026,2.46226
474.044,2.38327
474.064,2.43929
474.085,2.45877
474.104,2.44717
474.125,2.44697
474.144,2.48666
474.164,2.45961
474.184,2.45508
474.205,2.42694
474.226,2.4495
474.244,2.42848
474.265,2.39367
474.285,2.51333
474.305,2.47043
474.325,2.53604
474.344,2.48721
474.364,2.47741
474.385,2.39478
474.405,2.45612
474.426,2.46816
474.445,2.44834
474.465,2.49156
474.484,2.41017
474.505,2.37461
474.524,2.44327
474.544,2.47795
474.564,2.46853
474.584,2.49367
474.605,2.45285
474.626,2.51002
474.644,2.45844
474.664,2.4723
474.684,2.45927
474.705,2.42667
474.724,2.4344
474.744,2.43305
474.764,2.49783
474.785,2.45716
474.805,2.40599
474.826,2.42284
474.845,2.43456
474.864,2.45261
474.884,2.43495
474.905,2.40928
474.924,2.45187
474.945,2.40417
474.964,2.45369
474.985,2.44085
475.005,2.49715
475.026,2.48901
475.045,2.55015
475.065,2.48019
475.085,2.4502
475.105,2.45704
475.125,2.48327
475.144,2.47675
475.164,2.41632
475.185,2.44304
475.205,2.40309
475.226,2.52232
475.245,2.46104
475.264,2.47207
475.285,2.45068
475.305,2.43177
475.324,2.46599
475.344,2.50785
475.364,2.50737
475.385,2.50966
475.405,2.50533
475.426,2.44691
475.444,2.51852
475.464,2.51693
475.485,2.49679
475.505,2.46702
475.524,2.53013
475.544,2.45491
475.564,2.43657
475.584,2.4921
475.605,2.51849
475.626,2.526
475.644,2.47602
475.664,2.47065
475.685,2.46557
475.705,2.46646
475.725,2.4337
475.744,2.49771
475.764,2.3974
475.785,2.43979
475.805,2.48078
475.826,2.42514
475.844,2.45345
475.864,2.42886
475.884,2.48325
475.905,2.45702
475.924,2.489
475.944,2.41401
475.964,2.45479
475.985,2.55427
476.005,2.53938
476.026,2.41008
476.044,2.47554
476.064,2.41549
476.085,2.45496
476.105,2.50952
476.125,2.42797
476.144,2.49232
476.164,2.4136
476.185,2.41352
476.205,2.47744
476.226,2.44756
476.245,2.45974
476.264,2.46792
476.284,2.4097
476.305,2.43966
476.324,2.44001
476.344,2.45866
476.364,2.4258
476.385,2.50025
476.405,2.48008
476.426,2.44869
476.445,2.48048
476.464,2.45906
476.485,2.43071
476.505,2.44731
476.524,2.48709
476.544,2.47655
476.564,2.49075
476.585,2.42362
476.605,2.48818
476.626,2.43479
476.645,2.41307
476.664,2.42912
476.685,2.45766
476.705,2.48674
476.724,2.50731
476.744,2.42312
476.764,2.41893
476.785,2.47703
476.805,2.44777
476.826,2.45016
476.844,2.42049
476.864,2.45144
476.885,2.42428
476.904,2.4673
476.924,2.44467
476.944,2.44167
476.964,2.52057
476.985,2.41921
477.005,2.36094
477.026,2.43066
477.044,2.48977
477.064,2.42479
477.085,2.44153
477.105,2.44812
477.124,2.42623
477.144,2.46922
477.164,2.46054
477.185,2.48924
477.205,2.49346
477.226,2.46692
477.244,2.48608
477.264,2.47908
477.285,2.42952
477.305,2.47206
477.324,2.51086
477.344,2.41463
477.364,2.47693
477.385,2.41133
477.405,2.35832
477.426,2.41523
477.444,2.47279
477.464,2.44959
477.485,2.47184
477.505,2.44249
477.524,2.49836
477.544,2.43652
477.564,2.48982
477.584,2.55693
477.605,2.49206
477.626,2.4258
477.645,2.42055
477.664,2.43913
477.684,2.44854
477.705,2.48093
477.724,2.41445
477.744,2.43607
477.764,2.49152
477.785,2.50038
477.805,2.36947
477.826,2.48832
477.845,2.44479
477.864,2.39881
477.884,2.46292
477.905,2.46361
477.924,2.51522
477.944,2.48726
477.964,2.44835
477.985,2.44803
478.005,2.44331
478.026,2.46242
478.044,2.42091
478.064,2.4719
478.084,2.4814
478.105,2.5036
478.125,2.44379
478.144,2.44159
478.164,2.44171
478.185,2.48071
478.205,2.47658
478.226,2.47331
478.244,2.43117
478.264,2.39802
478.284,2.42815
478.305,2.46796
478.324,2.50857
478.344,2.42016
478.364,2.46449
478.384,2.44279
478.405,2.43835
478.426,2.39885
478.444,2.47278
478.464,2.51423
478.484,2.45858
478.505,2.36775
478.525,2.41368
478.544,2.48902
478.564,2.49567
478.585,2.43401
478.605,2.51637
478.626,2.50734
478.644,2.35789
478.664,2.39499
478.685,2.51976
478.705,2.42537
478.724,2.43199
478.744,2.4289
478.764,2.42583
478.785,2.50312
478.805,2.47391
478.826,2.4454
478.844,2.46561
478.864,2.40298
478.884,2.44108
478.905,2.48883
478.924,2.45349
478.944,2.44301
478.964,2.46818
478.984,2.52022
479.005,2.54785
479.026,2.51902
479.045,2.46243
479.064,2.45651
479.084,2.52962
479.105,2.54206
479.125,2.4646
479.145,2.47465
479.164,2.39666
479.185,2.53135
479.205,2.48245
479.226,2.46471
479.245,2.54066
479.264,2.47709
479.285,2.45096
479.305,2.56976
479.324,2.46118
479.344,2.48213
479.364,2.39567
479.385,2.45112
479.405,2.49542
479.426,2.45794
479.445,2.48733
479.464,2.36976
479.485,2.42937
479.505,2.47424
479.524,2.45891
479.544,2.47094
479.564,2.47595
479.584,2.43397
479.605,2.45003
479.626,2.48984
479.645,2.39704
479.664,2.48646
479.685,2.51555
479.705,2.50674
479.724,2.46579
479.744,2.45023
479.764,2.46338
479.785,2.57209
479.805,2.45136
479.826,2.48759
479.845,2.36328
479.864,2.42944
